PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S,Fare_normalized
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,Unknown,1,False,False,True,0.321798367143625
858,1,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,0,False,False,True,0.0518221487278101
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,Unknown,1,True,False,False,0.0375896981862443
860,0,3,"Razi, Mr. Raihed",male,28.0,0,0,2629,7.2292,Unknown,0,True,False,False,0.0141104586660295
861,0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,Unknown,0,False,False,True,0.0275375676420551
862,0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,Unknown,0,False,False,True,0.0224465050986748
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,1,False,False,True,0.0506104278264834
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,28.0,8,2,CA. 2343,69.55,Unknown,1,False,False,True,0.135752559096768
865,0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,Unknown,0,False,False,True,0.0253743101115454
866,1,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,Unknown,1,False,False,True,0.0253743101115454
867,1,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,Unknown,1,True,False,False,0.02704960013991
868,0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,0,False,False,True,0.0985612375792752
869,0,3,"van Melkebeke, Mr. Philemon",male,28.0,0,0,345777,9.5,Unknown,0,False,False,True,0.0185427650815139
870,1,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,Unknown,0,False,False,True,0.0217307543665283
871,0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,Unknown,0,False,False,True,0.0154115752137492
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,1,False,False,True,0.102578966804937
873,0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,0,False,False,True,0.0097593500429021
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,Unknown,0,False,False,True,0.0175668300772237
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,Unknown,1,True,False,False,0.04684488020593
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,Unknown,1,True,False,False,0.0141022608119935
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,Unknown,0,False,False,True,0.0192177217304811
878,0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,Unknown,0,False,False,True,0.0154115752137492
879,0,3,"Laleff, Mr. Kristo",male,28.0,0,0,349217,7.8958,Unknown,0,False,False,True,0.0154115752137492
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,1,True,False,False,0.162314191734533
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,Unknown,1,False,False,True,0.0507486202230909
882,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,Unknown,0,False,False,True,0.0154115752137492
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,Unknown,1,False,False,True,0.0205272313192377
884,0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,Unknown,0,False,False,True,0.0204946350900944
885,0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,Unknown,0,False,False,True,0.0137606835604919
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,Unknown,1,False,True,False,0.0568482139999047
887,0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,Unknown,0,False,False,True,0.0253743101115454
888,1,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,1,False,False,True,0.0585561002574126
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,28.0,1,2,W./C. 6607,23.45,Unknown,1,False,False,True,0.0457713517012108
890,1,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,0,True,False,False,0.0585561002574126
891,0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,Unknown,0,False,True,False,0.0151269925664982
